소비일자,소비업종,성별,연령대,소비건수합계
20190705,가전/가구,여성,60대이상,24910
20150623,스포츠/문화/레저,여성,30대,39731
20190716,의료,남성,30대,224145
20200508,미용,남성,20대,21760
20150628,가전/가구,여성,60대이상,5469
20150711,백화점/상품권/아울렛,남성,60대이상,19820
20190611,가정생활/서비스,남성,40대,4853
20190724,주유,남성,60대이상,107972
20190621,가정생활/서비스,남성,60대이상,2017
20190501,가전/가구,여성,50대,34176
20200620,교육/학원,남성,40대,55303
20150623,주유,여성,50대,72555
20150604,주유,남성,30대,141587
20190622,가정생활/서비스,여성,40대,4199
20150717,요식/유흥,남성,60대이상,144676
20190706,백화점/상품권/아울렛,남성,60대이상,34192
20150606,요식/유흥,여성,40대,692353
20150526,백화점/상품권/아울렛,여성,50대,64767
20150614,가전/가구,여성,40대,24291
20190718,미용,여성,40대,60068
20190621,백화점/상품권/아울렛,남성,20대,23508
20150504,가전/가구,여성,30대,31169
20150624,요식/유흥,남성,30대,828566
20200617,자동차,남성,50대,39765
20200508,주유,남성,50대,187863
20200613,편의점,여성,20대,260617
20200719,가정생활/서비스,여성,60대이상,525
20200528,편의점,여성,40대,255776
20190730,요식/유흥,여성,40대,1001848
20190606,가전/가구,여성,60대이상,14629
20150704,요식/유흥,여성,50대,381264
20190726,요식/유흥,여성,40대,947755
20200528,미용,남성,60대이상,12730
20190525,편의점,남성,30대,765278
20190719,자동차,여성,30대,21631
20200606,할인점/마트,남성,20대,176110
20200606,가전/가구,여성,50대,34872
20200712,가전/가구,남성,20대,5068
20190520,의료,여성,40대,326507
20200628,의료,여성,30대,36929
20190514,스포츠/문화/레저,남성,50대,64541
20200721,편의점,남성,40대,653676
20150603,미용,남성,30대,32971
20150724,패션/잡화,남성,50대,19670
20200625,편의점,남성,50대,300191
20150710,가정생활/서비스,여성,40대,1527
20200508,교육/학원,남성,30대,18720
20190719,주유,남성,50대,202231
20200502,여행/교통,남성,40대,97784
20190722,편의점,남성,30대,698331
20200509,패션/잡화,남성,50대,20604
20150523,여행/교통,여성,40대,62440
20200721,가정생활/서비스,여성,40대,8417
20200514,가정생활/서비스,남성,60대이상,1078
20190613,요식/유흥,여성,40대,919560
20200702,자동차,남성,20대,9504
20150719,의료,여성,20대,14855
20190712,의료,여성,50대,223670
20200619,스포츠/문화/레저,남성,30대,77372
20190610,편의점,남성,60대이상,74551
20150612,가정생활/서비스,남성,60대이상,503
20150726,가정생활/서비스,여성,30대,914
20190603,스포츠/문화/레저,여성,50대,64132
20150620,가전/가구,남성,20대,8394
20150714,할인점/마트,남성,40대,532225
20150514,여행/교통,여성,60대이상,7682
20150503,요식/유흥,여성,60대이상,91538
20190513,백화점/상품권/아울렛,여성,50대,76912
20150530,패션/잡화,여성,40대,87940
20190601,편의점,남성,50대,284380
20190717,의료,남성,30대,215614
20200626,교육/학원,여성,20대,12983
20200702,여행/교통,여성,50대,26184
20150525,패션/잡화,남성,20대,17882
20150708,주유,여성,50대,65540
20150618,편의점,여성,30대,131495
20190712,교육/학원,여성,50대,22591
20200728,여행/교통,여성,40대,31725
20150601,가정생활/서비스,여성,40대,4700
20150726,주유,남성,60대이상,51217
20190715,가전/가구,여성,60대이상,61288
20190522,주유,여성,50대,90006
20190518,요식/유흥,여성,30대,936391
20200512,의료,여성,50대,226667
20200501,자동차,남성,40대,48957
20200524,자동차,여성,60대이상,3125
20200719,가전/가구,여성,50대,19290
20190726,여행/교통,남성,30대,82924
20200623,미용,여성,50대,29008
20150615,의료,남성,60대이상,99351
20190625,의료,남성,40대,289027
20150518,자동차,여성,30대,10993
20190605,할인점/마트,여성,60대이상,337923
20150604,자동차,남성,30대,25029
20150626,스포츠/문화/레저,여성,50대,48531
20150620,요식/유흥,남성,20대,397601
20190516,자동차,여성,30대,22480
20190710,여행/교통,남성,60대이상,21451
20150719,자동차,여성,20대,2371
20150501,교육/학원,남성,50대,16636
20150721,편의점,여성,60대이상,17269
20150601,자동차,여성,60대이상,3619
20200702,가전/가구,여성,40대,26923
20150702,자동차,남성,30대,24605
20200623,자동차,남성,60대이상,23409
20190722,여행/교통,여성,20대,29994
20190615,패션/잡화,여성,20대,48437
20150725,교육/학원,남성,30대,31822
20190713,미용,여성,20대,65579
20200715,의료,여성,60대이상,185367
20190702,요식/유흥,남성,60대이상,275461
20150710,의료,여성,60대이상,70931
20200516,가정생활/서비스,여성,20대,925
20190730,편의점,남성,50대,296033
20190723,패션/잡화,여성,60대이상,27744
20190710,할인점/마트,여성,30대,393716
20190710,교육/학원,남성,40대,65591
20190529,여행/교통,남성,20대,22474
20150619,패션/잡화,여성,40대,61338
20150613,교육/학원,남성,40대,46306
20190504,백화점/상품권/아울렛,여성,50대,144777
20200723,자동차,남성,30대,31449
20150719,주유,남성,40대,189894
20190725,편의점,여성,50대,168618
20190502,미용,여성,50대,41540
20190711,미용,여성,60대이상,15703
20190730,할인점/마트,여성,40대,714658
20190507,패션/잡화,남성,50대,22918
20200728,의료,남성,20대,31297
20150508,스포츠/문화/레저,여성,30대,52298
20150606,주유,남성,50대,154572
20190608,가정생활/서비스,여성,40대,3668
20200601,여행/교통,남성,20대,16979
20190706,패션/잡화,여성,40대,72450
20200621,요식/유흥,여성,20대,492932
20150618,교육/학원,남성,50대,15834
20150614,여행/교통,여성,20대,32691
20200603,요식/유흥,여성,40대,701508
20150720,백화점/상품권/아울렛,여성,60대이상,11652
20200503,가정생활/서비스,남성,30대,942
20200508,편의점,여성,20대,252020
20190606,미용,여성,30대,50978
20190501,스포츠/문화/레저,여성,60대이상,28476
20200725,백화점/상품권/아울렛,여성,60대이상,61150
20190510,패션/잡화,여성,30대,42358
20200722,할인점/마트,여성,60대이상,334640
20200718,할인점/마트,남성,60대이상,432988
20190618,여행/교통,여성,40대,45453
20150518,가정생활/서비스,여성,40대,2007
20200726,백화점/상품권/아울렛,여성,50대,112097
20200616,편의점,남성,40대,627826
20200504,스포츠/문화/레저,남성,60대이상,33723
20200703,주유,여성,50대,79166
20150724,가전/가구,남성,30대,28182
20200522,교육/학원,남성,60대이상,7265
20150703,주유,여성,20대,25843
20200514,가정생활/서비스,남성,30대,1253
20190713,백화점/상품권/아울렛,여성,60대이상,57766
20190726,백화점/상품권/아울렛,남성,30대,76319
20190706,교육/학원,여성,30대,46887
20150503,스포츠/문화/레저,여성,30대,104327
20190515,교육/학원,여성,20대,14185
20150507,자동차,여성,50대,10546
20190730,가전/가구,남성,30대,30468
20150610,의료,여성,20대,67671
20200630,편의점,여성,40대,251783
20150708,스포츠/문화/레저,남성,50대,41304
20190629,교육/학원,남성,30대,40819
20200615,미용,여성,40대,37971
20190610,요식/유흥,남성,40대,942596
20150611,요식/유흥,여성,30대,553024
20200514,백화점/상품권/아울렛,여성,50대,68935
20200619,교육/학원,남성,40대,49216
20150704,의료,여성,60대이상,38890
20150507,의료,남성,30대,220316
20200617,자동차,여성,40대,24614
20200622,주유,여성,50대,79227
20200606,요식/유흥,여성,30대,736536
20200529,가정생활/서비스,남성,60대이상,1416
20200531,편의점,남성,40대,575257
20190606,의료,여성,20대,27435
20190516,자동차,여성,20대,7288
20200709,주유,남성,30대,120125
20190717,자동차,남성,60대이상,19022
20150614,스포츠/문화/레저,남성,60대이상,16572
20200701,패션/잡화,남성,20대,6421
20190630,가전/가구,남성,30대,24310
20190727,스포츠/문화/레저,남성,20대,145380
20150706,교육/학원,남성,60대이상,4260
20200612,패션/잡화,여성,30대,34378
20200629,가정생활/서비스,남성,40대,2512
20200726,백화점/상품권/아울렛,여성,20대,49516
20190522,교육/학원,남성,20대,7679
20200622,할인점/마트,남성,30대,462484
20150727,의료,남성,60대이상,110202
20200621,요식/유흥,여성,40대,707938
20190509,교육/학원,남성,50대,25377
20150731,백화점/상품권/아울렛,여성,30대,154038
20200609,백화점/상품권/아울렛,남성,40대,58173
20150715,주유,여성,60대이상,23967
20150729,주유,남성,20대,43224
20190629,요식/유흥,여성,30대,882745
20150626,가정생활/서비스,남성,20대,484
20150730,여행/교통,여성,40대,57847
20200608,요식/유흥,남성,20대,398700
20150507,주유,남성,20대,35406
20190506,할인점/마트,여성,60대이상,292669
20150613,주유,여성,50대,73267
20190603,스포츠/문화/레저,남성,30대,83648
20150616,여행/교통,여성,60대이상,4464
20150604,미용,남성,40대,31000
20190709,주유,여성,50대,85642
20200705,백화점/상품권/아울렛,여성,30대,133693
20190508,주유,여성,20대,22225
20190509,여행/교통,여성,50대,37357
20200629,패션/잡화,여성,60대이상,20085
20150515,주유,남성,20대,43619
20150707,가전/가구,여성,30대,19664
20200526,할인점/마트,여성,20대,142634
20190620,가전/가구,남성,60대이상,38154
20190505,패션/잡화,남성,30대,41937
20190504,가정생활/서비스,남성,50대,2477
20150512,주유,여성,20대,21915
20190519,스포츠/문화/레저,여성,60대이상,22841
20200518,패션/잡화,남성,40대,29741
20200713,편의점,여성,50대,163360
20190704,미용,여성,20대,52046
20190527,주유,남성,20대,43578
20150718,백화점/상품권/아울렛,남성,30대,159880
20190721,스포츠/문화/레저,남성,60대이상,30531
20200529,자동차,여성,40대,24372
20190609,백화점/상품권/아울렛,남성,60대이상,31910
20200530,스포츠/문화/레저,여성,20대,48269
20190515,미용,남성,50대,29021
20190609,백화점/상품권/아울렛,남성,20대,42977
20200611,할인점/마트,여성,30대,413016
20150525,백화점/상품권/아울렛,남성,50대,61788
20150530,요식/유흥,여성,20대,460655
20150603,요식/유흥,여성,60대이상,96369
20200513,자동차,남성,50대,38128
20190513,스포츠/문화/레저,여성,20대,38904
20190605,편의점,여성,20대,294911
20150501,교육/학원,남성,60대이상,3733
20190604,자동차,남성,50대,39215
20190608,패션/잡화,남성,30대,40035
20200621,가정생활/서비스,남성,20대,331
20150508,자동차,남성,40대,29571
20200712,주유,여성,40대,64764
20190508,요식/유흥,여성,30대,843529
20200726,여행/교통,여성,30대,50023
20190511,패션/잡화,여성,50대,56317
20150516,교육/학원,여성,30대,34461
20190622,편의점,여성,40대,343842
20200613,패션/잡화,남성,40대,48442
20150712,편의점,남성,60대이상,16243
20190514,주유,남성,60대이상,108889
20150607,여행/교통,남성,40대,51717
20200606,가전/가구,여성,40대,35214
20200504,가전/가구,남성,50대,51332
20200726,교육/학원,여성,50대,15344
20200607,패션/잡화,남성,40대,46721
20190616,주유,여성,30대,73566
20200503,여행/교통,남성,50대,51270
20200628,스포츠/문화/레저,여성,60대이상,17876
20190516,교육/학원,여성,20대,12976
20200529,자동차,여성,60대이상,9527
20190607,스포츠/문화/레저,남성,40대,161877
20150616,백화점/상품권/아울렛,여성,40대,98086
20200715,의료,여성,20대,60125
20200718,미용,여성,20대,42515
20200613,가정생활/서비스,여성,20대,897
20150501,스포츠/문화/레저,여성,30대,127155
20200729,교육/학원,남성,40대,51297
20150710,편의점,여성,30대,159411
20150608,스포츠/문화/레저,남성,20대,21245
20150728,가전/가구,남성,30대,31022
20190716,여행/교통,남성,30대,64804
20200720,의료,남성,60대이상,263591
20190728,자동차,남성,50대,15668
20150620,의료,여성,20대,56906
20200530,백화점/상품권/아울렛,여성,50대,100175
20200611,가전/가구,남성,30대,28375
20200519,여행/교통,남성,50대,36927
20150718,의료,여성,30대,162619
20190612,가전/가구,여성,60대이상,17087
20190608,여행/교통,여성,50대,46851
20190710,자동차,남성,40대,47205
20200528,의료,남성,60대이상,207011
20200531,미용,남성,20대,28850
20200514,교육/학원,여성,40대,48122
20150525,미용,여성,20대,39733
20190625,스포츠/문화/레저,여성,60대이상,23437
20200609,교육/학원,여성,30대,30124
20190701,패션/잡화,여성,30대,29068
20200714,가정생활/서비스,남성,60대이상,993
20200505,미용,여성,30대,35347
20190713,가전/가구,남성,50대,38085
20150726,가전/가구,여성,60대이상,6818
20150501,요식/유흥,남성,60대이상,159570
20150605,백화점/상품권/아울렛,남성,50대,35756
20190508,가전/가구,여성,30대,53011
20190516,패션/잡화,남성,40대,32428
20200606,주유,남성,60대이상,102585
20190514,할인점/마트,남성,40대,657966
20200729,가정생활/서비스,여성,20대,378
20150707,미용,남성,40대,26331
20200707,교육/학원,남성,20대,4696
20200524,가전/가구,남성,60대이상,19267
20190517,백화점/상품권/아울렛,여성,50대,109719
20150525,의료,남성,60대이상,15754
20190521,백화점/상품권/아울렛,여성,60대이상,48372
20150505,스포츠/문화/레저,남성,50대,82067
20150716,자동차,남성,30대,25712
20150519,백화점/상품권/아울렛,여성,60대이상,28095
20150621,가정생활/서비스,남성,20대,338
